INCIDENT_NUMBER,OFFENSE_CODE,OFFENSE_CODE_GROUP,OFFENSE_DESCRIPTION,DISTRICT,REPORTING_AREA,SHOOTING,OCCURRED_ON_DATE,YEAR,MONTH,DAY_OF_WEEK,HOUR,UCR_PART,STREET,Lat,Long,Location
232002015,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,B2,241,0,2023-01-08 19:55:00+00,2023,1,Sunday,19,,COLUMBIA ROAD,,,
232007069,3802,,M/V ACCIDENT - PROPERTY DAMAGE,C11,355,0,2023-01-09 09:00:00+00,2023,1,Monday,9,,GIBSON STREET,,,
232002466,617,,LARCENY THEFT FROM BUILDING,A1,77,0,2023-01-09 14:51:00+00,2023,1,Monday,14,,SUDBURY ST,,,
232002363,3301,,VERBAL DISPUTE,C6,201,0,2023-01-10 00:03:00+00,2023,1,Tuesday,0,,W BROADWAY,42.33930415714226,-71.05160423007139,"(42.33930415714226, -71.05160423007139)"
232002489,3001,,DEATH INVESTIGATION,C6, ,0,2023-01-10 13:26:00+00,2023,1,Tuesday,13,,MASSACHUSETTS AVE,42.33152148278479,-71.0708530659426,"(42.33152148278479, -71.0708530659426)"
232002564,3410,,TOWED MOTOR VEHICLE,D14, ,0,2023-01-10 18:29:00+00,2023,1,Tuesday,18,,CHESTNUT HILL AVE,42.34208595284683,-71.1541899200286,"(42.34208595284683, -71.1541899200286)"
232002676,2647,,THREATS TO DO BODILY HARM,D14,751,0,2023-01-11 09:15:00+00,2023,1,Wednesday,9,,KENRICK STREET,,,
232002756,613,,LARCENY SHOPLIFTING,E18, ,0,2023-01-11 14:10:00+00,2023,1,Wednesday,14,,AMERICAN LEGION HWY,42.27413021331998,-71.1167461692877,"(42.27413021331998, -71.1167461692877)"
232004903,2647,,THREATS TO DO BODILY HARM,B3,465,0,2023-01-12 00:00:00+00,2023,1,Thursday,0,,BLUE HILL AVE,42.28482576580488,-71.09137368938802,"(42.28482576580488, -71.09137368938802)"
232003181,301,,ROBBERY,A1, ,0,2023-01-12 21:56:00+00,2023,1,Thursday,21,,LEGENDS WAY,42.36643546331782,-71.06135412537031,"(42.36643546331782, -71.06135412537031)"
232003600,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,A7,28,0,2023-01-13 12:00:00+00,2023,1,Friday,12,,PARIS ST,42.3708180467024,-71.03929078135145,"(42.3708180467024, -71.03929078135145)"
232003307,614,,LARCENY THEFT FROM MV - NON-ACCESSORY,D14, ,0,2023-01-13 12:17:00+00,2023,1,Friday,12,,TREMONT ST,42.351153675781624,-71.17291562638388,"(42.351153675781624, -71.17291562638388)"
232003320,1831,,SICK ASSIST,A7,22,0,2023-01-13 12:23:00+00,2023,1,Friday,12,,PORTER ST,42.37465709939964,-71.0382283277359,"(42.37465709939964, -71.0382283277359)"
232003334,3115,,INVESTIGATE PERSON,B2,265,0,2023-01-13 12:54:00+00,2023,1,Friday,12,,PERRIN ST,42.32274490947884,-71.07799077188976,"(42.32274490947884, -71.07799077188976)"
232003653,3201,,PROPERTY - LOST/ MISSING,A7,28,0,2023-01-13 13:00:00+00,2023,1,Friday,13,,PARIS ST,42.3708180467024,-71.03929078135145,"(42.3708180467024, -71.03929078135145)"
232003344,3115,,INVESTIGATE PERSON,E18, ,0,2023-01-13 13:03:00+00,2023,1,Friday,13,,BEACON ST,42.25398212958685,-71.11547745092568,"(42.25398212958685, -71.11547745092568)"
232003317,2647,,THREATS TO DO BODILY HARM,E5,691,0,2023-01-13 13:04:00+00,2023,1,Friday,13,,CENTRE ST,42.28709355259107,-71.14822128377165,"(42.28709355259107, -71.14822128377165)"
232003324,1810,,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,A1, ,0,2023-01-13 13:05:00+00,2023,1,Friday,13,,BEACH ST,42.35125901558118,-71.06009370518534,"(42.35125901558118, -71.06009370518534)"
232003342,520,,BURGLARY - RESIDENTIAL,B2,313,0,2023-01-13 13:07:00+00,2023,1,Friday,13,,HUMBOLDT AVE,42.31609550683222,-71.08713118281642,"(42.31609550683222, -71.08713118281642)"
232003321,1810,,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,A1, ,0,2023-01-13 13:30:00+00,2023,1,Friday,13,,CANAL ST,42.363945088607956,-71.05942841351614,"(42.363945088607956, -71.05942841351614)"
232004402,2647,,THREATS TO DO BODILY HARM,B2,587,0,2023-01-13 13:30:00+00,2023,1,Friday,13,,ALLEGHANY ST,42.33056976709614,-71.0995908942997,"(42.33056976709614, -71.0995908942997)"
232003322,1810,,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,A1, ,0,2023-01-13 13:30:00+00,2023,1,Friday,13,,CAUSEWAY ST,42.365374796420454,-71.06154161481645,"(42.365374796420454, -71.06154161481645)"
232003326,1810,,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,B2,280,0,2023-01-13 13:42:00+00,2023,1,Friday,13,,WASHINGTON ST,42.32925904804331,-71.08482402072941,"(42.32925904804331, -71.08482402072941)"
232003350,3115,,INVESTIGATE PERSON,B2, ,0,2023-01-13 14:00:00+00,2023,1,Friday,14,,MELNEA CASS BLVD,42.334873089483494,-71.08504594781867,"(42.334873089483494, -71.08504594781867)"
232003341,3115,,INVESTIGATE PERSON,B3, ,0,2023-01-13 14:05:00+00,2023,1,Friday,14,,BLUE HILL AVE,42.2796829924884,-71.09286048302566,"(42.2796829924884, -71.09286048302566)"
232003349,3115,,INVESTIGATE PERSON,B3, ,0,2023-01-13 14:22:00+00,2023,1,Friday,14,,BLUE HILL AVE,42.26994731617787,-71.09380307519207,"(42.26994731617787, -71.09380307519207)"
232003357,2610,,TRESPASSING,E18, ,0,2023-01-13 14:26:00+00,2023,1,Friday,14,,AUSTIN ST,42.257687639566605,-71.12641770290912,"(42.257687639566605, -71.12641770290912)"
232003360,3114,,INVESTIGATE PROPERTY,E5,559,0,2023-01-13 14:52:00+00,2023,1,Friday,14,,KITTREDGE ST,42.28279241246517,-71.12893799005454,"(42.28279241246517, -71.12893799005454)"
232009053,614,,LARCENY THEFT FROM MV - NON-ACCESSORY,D4, ,0,2023-01-13 15:00:00+00,2023,1,Friday,15,,HARRISON AVE,42.33954198983014,-71.06940876967543,"(42.33954198983014, -71.06940876967543)"
232003412,1402,,VANDALISM,C11,355,0,2023-01-13 15:10:00+00,2023,1,Friday,15,,GIBSON ST,42.29755532959655,-71.05970910242573,"(42.29755532959655, -71.05970910242573)"
232003363,3803,,M/V ACCIDENT - PERSONAL INJURY,C11, ,0,2023-01-13 15:21:00+00,2023,1,Friday,15,,BOWDOIN ST,42.307831198096586,-71.06529544089109,"(42.307831198096586, -71.06529544089109)"
232003382,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,B2, ,0,2023-01-13 15:29:00+00,2023,1,Friday,15,,"EUSTIS ST & WASHINGTON ST
ROXBURY  MA 02119
UNITED",42.33195402817308,-71.08170302190989,"(42.33195402817308, -71.08170302190989)"
232003369,3115,,INVESTIGATE PERSON,D14,794,0,2023-01-13 15:30:00+00,2023,1,Friday,15,,HARVARD AVE,42.3520477853277,-71.13180684228018,"(42.3520477853277, -71.13180684228018)"
232003367,3115,,INVESTIGATE PERSON,A1, ,0,2023-01-13 15:41:00+00,2023,1,Friday,15,,HAMILTON PL,42.35647753446067,-71.06142472382297,"(42.35647753446067, -71.06142472382297)"
232002405,3115,,INVESTIGATE PERSON,B2,180,0,2023-01-09 06:00:00+00,2023,1,Monday,6,,DUNMORE STREET,,,
232003338,3810,,M/V ACCIDENT - INVOLVING BICYCLE - INJURY,A1,77,0,2023-01-11 08:36:00+00,2023,1,Wednesday,8,,SUDBURY ST,,,
232002806,619,,LARCENY ALL OTHERS,B3,465,0,2023-01-11 16:57:00+00,2023,1,Wednesday,16,,BLUE HILL AVE,42.28482576580488,-71.09137368938802,"(42.28482576580488, -71.09137368938802)"
232002916,3802,,M/V ACCIDENT - PROPERTY DAMAGE,E18,499,0,2023-01-11 23:27:00+00,2023,1,Wednesday,23,,HYDE PARK AVE,42.277720022645106,-71.11929385747719,"(42.277720022645106, -71.11929385747719)"
232003339,3114,,INVESTIGATE PROPERTY,D4,167,0,2023-01-12 18:17:00+00,2023,1,Thursday,18,,HARRISON AVE,42.33954198983014,-71.06940876967543,"(42.33954198983014, -71.06940876967543)"
232003421,1831,,SICK ASSIST,C6,200,0,2023-01-13 15:50:00+00,2023,1,Friday,15,,"DORCHESTER AVE & W BROADWAY
BOSTON  MA 02127
UNITE",42.34283998953179,-71.05714999523097,"(42.34283998953179, -71.05714999523097)"
232003398,3114,,INVESTIGATE PROPERTY,B2, ,0,2023-01-13 15:52:00+00,2023,1,Friday,15,,CEDRIC ST,42.32571408838157,-71.07131716138848,"(42.32571408838157, -71.07131716138848)"
232003386,3115,,INVESTIGATE PERSON,E18,519,0,2023-01-13 16:00:00+00,2023,1,Friday,16,,DAVISON ST,42.25751901994815,-71.11801313731685,"(42.25751901994815, -71.11801313731685)"
232003686,3201,,PROPERTY - LOST/ MISSING,D14,778,0,2023-01-13 16:00:00+00,2023,1,Friday,16,,WASHINGTON ST,42.34905600030506,-71.15049849975023,"(42.34905600030506, -71.15049849975023)"
232003416,1402,,VANDALISM,A1,103,0,2023-01-13 16:07:00+00,2023,1,Friday,16,,WASHINGTON ST,42.356800751725004,-71.05893024772989,"(42.356800751725004, -71.05893024772989)"
232003385,423,,ASSAULT - AGGRAVATED,C11, ,0,2023-01-13 16:15:00+00,2023,1,Friday,16,,DORCHESTER AVE,42.27273547993132,-71.06792410486108,"(42.27273547993132, -71.06792410486108)"
232003372,1001,,FORGERY / COUNTERFEITING,E13, ,0,2023-01-13 16:18:00+00,2023,1,Friday,16,,WASHINGTON ST,42.30971856767274,-71.10429431787648,"(42.30971856767274, -71.10429431787648)"
233003381,1402,,VANDALISM,E13,912,0,2023-01-13 16:20:00+00,2023,1,Friday,16,,PARKER ST,42.32469442576835,-71.10087901665398,"(42.32469442576835, -71.10087901665398)"
232003403,1831,,SICK ASSIST,D14,800,0,2023-01-13 16:28:00+00,2023,1,Friday,16,,LINDEN ST,42.355401129876554,-71.13090648919811,"(42.355401129876554, -71.13090648919811)"
232003383,1831,,SICK ASSIST,B2, ,0,2023-01-13 16:29:00+00,2023,1,Friday,16,,FARNHAM ST,42.33046535566263,-71.07442944946324,"(42.33046535566263, -71.07442944946324)"
232003387,617,,LARCENY THEFT FROM BUILDING,B2,328,0,2023-01-13 16:35:00+00,2023,1,Friday,16,,COLUMBIA RD,42.30876959076716,-71.07460716752107,"(42.30876959076716, -71.07460716752107)"
232003377,3115,,INVESTIGATE PERSON,A7, ,0,2023-01-13 16:35:00+00,2023,1,Friday,16,,PARIS ST,42.3708180467024,-71.03929078135145,"(42.3708180467024, -71.03929078135145)"
232003390,3503,,MISSING PERSON - NOT REPORTED - LOCATED,C6, ,0,2023-01-13 16:46:00+00,2023,1,Friday,16,,MAYHEW ST,42.321502391784286,-71.0596720044161,"(42.321502391784286, -71.0596720044161)"
232003393,3001,,DEATH INVESTIGATION,D4, ,0,2023-01-13 16:57:00+00,2023,1,Friday,16,,E SPRINGFIELD ST,42.33602919440932,-71.07517847316967,"(42.33602919440932, -71.07517847316967)"
232003401,3115,,INVESTIGATE PERSON,A1,105,0,2023-01-13 17:00:00+00,2023,1,Friday,17,,SUMMER ST,42.355216248269386,-71.06012863469122,"(42.355216248269386, -71.06012863469122)"
232003395,3801,,M/V ACCIDENT - OTHER,D4, ,0,2023-01-13 17:03:00+00,2023,1,Friday,17,,"ALBANY ST & E NEWTON ST
BOSTON  MA 02118
UNITED ST",42.335927032439635,-71.07008797833036,"(42.335927032439635, -71.07008797833036)"
232003419,1831,,SICK ASSIST,B3,446,0,2023-01-13 17:10:00+00,2023,1,Friday,17,,ATHELWOLD ST,42.29603943268038,-71.0771702275424,"(42.29603943268038, -71.0771702275424)"
232003413,3115,,INVESTIGATE PERSON,A15, ,0,2023-01-13 17:11:00+00,2023,1,Friday,17,,DUNSTABLE ST,42.37685199487684,-71.06887254497263,"(42.37685199487684, -71.06887254497263)"
232003409,613,,LARCENY SHOPLIFTING,A1, ,0,2023-01-13 17:12:00+00,2023,1,Friday,17,,WASHINGTON ST,42.355123390368036,-71.06087979851635,"(42.355123390368036, -71.06087979851635)"
232003407,3108,,FIRE REPORT,D14,785,0,2023-01-13 17:20:00+00,2023,1,Friday,17,,COLBORNE RD,42.34370943529736,-71.14686231107382,"(42.34370943529736, -71.14686231107382)"
232003410,3807,,M/V ACCIDENT - OTHER CITY VEHICLE,E13, ,0,2023-01-13 17:23:00+00,2023,1,Friday,17,,WASHINGTON ST,42.31538436307494,-71.09870021376588,"(42.31538436307494, -71.09870021376588)"
232003415,1831,,SICK ASSIST,B3, ,0,2023-01-13 17:23:00+00,2023,1,Friday,17,,DR. MARY MOORE BEATTY CIR,42.27308640763968,-71.08012899602387,"(42.27308640763968, -71.08012899602387)"
232003406,3115,,INVESTIGATE PERSON,B3,464,0,2023-01-13 17:26:00+00,2023,1,Friday,17,,BLUE HILL AVE,42.29012203974359,-71.08964896168239,"(42.29012203974359, -71.08964896168239)"
232003422,3115,,INVESTIGATE PERSON,D4,623,0,2023-01-13 17:39:00+00,2023,1,Friday,17,,CHARLESGATE W,42.34837984014612,-71.09287027617528,"(42.34837984014612, -71.09287027617528)"
232003430,3830,,M/V - LEAVING SCENE - PERSONAL INJURY,E18,519,0,2023-01-13 17:47:00+00,2023,1,Friday,17,,RIVER ST & WALTER ST,42.25749001690034,-71.11966001234663,"(42.25749001690034, -71.11966001234663)"
232003446,3114,,INVESTIGATE PROPERTY,C6, ,0,2023-01-13 17:47:00+00,2023,1,Friday,17,,"CLAPP ST & BOSTON ST
DORCHESTER  MA 02125
UNITED S",42.32235701909182,-71.06105103085464,"(42.32235701909182, -71.06105103085464)"
232003405,3830,,M/V - LEAVING SCENE - PERSONAL INJURY,B3,566,0,2023-01-13 17:50:00+00,2023,1,Friday,17,,"COLUMBIA RD & BLUE HILL AVE
BOSTON  MA 02121
UNITE",42.30339999920008,-71.08504997638192,"(42.30339999920008, -71.08504997638192)"
232003866,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,E5,679,0,2023-01-13 18:00:00+00,2023,1,Friday,18,,PINEHURST ST,42.28439955786249,-71.13521722804698,"(42.28439955786249, -71.13521722804698)"
232004626,3201,,PROPERTY - LOST/ MISSING,D14,778,0,2023-01-13 18:00:00+00,2023,1,Friday,18,,WASHINGTON ST,42.34905600030506,-71.15049849975023,"(42.34905600030506, -71.15049849975023)"
232003712,520,,BURGLARY - RESIDENTIAL,C11, ,0,2023-01-13 18:00:00+00,2023,1,Friday,18,,TUTTLE ST,42.31351885865037,-71.05356300349271,"(42.31351885865037, -71.05356300349271)"
232003440,801,,ASSAULT - SIMPLE,E5, ,0,2023-01-13 18:15:00+00,2023,1,Friday,18,,CORINTH ST,42.285932009846235,-71.12933704603064,"(42.285932009846235, -71.12933704603064)"
232003425,613,,LARCENY SHOPLIFTING,D4, ,0,2023-01-13 18:18:00+00,2023,1,Friday,18,,BOYLSTON ST,42.350378699776456,-71.07626098382806,"(42.350378699776456, -71.07626098382806)"
232007117,1107,,FRAUD - IMPERSONATION,A15,41,0,2023-01-10 00:00:00+00,2023,1,Tuesday,0,,VINE STREET,,,
232002941,1402,,VANDALISM,A7,28,0,2023-01-11 21:00:00+00,2023,1,Wednesday,21,,PARIS STREET,,,
232003077,1831,,SICK ASSIST,D4,130,0,2023-01-12 14:50:00+00,2023,1,Thursday,14,,BOYLSTON ST,42.34980174544626,-71.07840978002983,"(42.34980174544626, -71.07840978002983)"
232003140,619,,LARCENY ALL OTHERS,B3,466,0,2023-01-12 18:45:00+00,2023,1,Thursday,18,,DEERING RD,42.2850178079115,-71.09478601571234,"(42.2850178079115, -71.09478601571234)"
232003215,3301,,VERBAL DISPUTE,E18,923,0,2023-01-13 01:00:00+00,2023,1,Friday,1,,PIERCE ST,42.25843097370177,-71.1158628930169,"(42.25843097370177, -71.1158628930169)"
232003427,2905,,VAL - VIOLATION OF AUTO LAW,A7,29,0,2023-01-13 18:25:00+00,2023,1,Friday,18,,"MAVERICK ST & CHELSEA ST
BOSTON  MA 02128
UNITED S",42.370009985867625,-71.03867002730533,"(42.370009985867625, -71.03867002730533)"
232003429,3115,,INVESTIGATE PERSON,A1, ,0,2023-01-13 18:32:00+00,2023,1,Friday,18,,FULTON ST,42.36196784507353,-71.05354580457683,"(42.36196784507353, -71.05354580457683)"
232003437,3115,,INVESTIGATE PERSON,C11,355,0,2023-01-13 18:39:00+00,2023,1,Friday,18,,NEPONSET AVE,42.29620666950491,-71.05487852238552,"(42.29620666950491, -71.05487852238552)"
232003447,613,,LARCENY SHOPLIFTING,A1,112,0,2023-01-13 18:47:00+00,2023,1,Friday,18,,WASHINGTON ST,42.355123390368036,-71.06087979851635,"(42.355123390368036, -71.06087979851635)"
232003444,3802,,M/V ACCIDENT - PROPERTY DAMAGE,B2, ,0,2023-01-13 18:50:00+00,2023,1,Friday,18,,TREMONT ST,42.33183055084136,-71.09746037245426,"(42.33183055084136, -71.09746037245426)"
232003448,3115,,INVESTIGATE PERSON,A1, ,0,2023-01-13 19:00:00+00,2023,1,Friday,19,,"SALEM ST & BARTLETT PL
BOSTON  MA 02113
UNITED STA",42.36411402273549,-71.05557595282342,"(42.36411402273549, -71.05557595282342)"
232003442,3820,,M/V ACCIDENT - INVOLVING PEDESTRIAN - INJURY,A1, ,0,2023-01-13 19:04:00+00,2023,1,Friday,19,,"WALNUT ST & BEACON ST
BOSTON  MA 02108
UNITED STAT",42.35700998058142,-71.06582003535127,"(42.35700998058142, -71.06582003535127)"
232003438,2610,,TRESPASSING,B3, ,0,2023-01-13 19:05:00+00,2023,1,Friday,19,,BLUE HILL AVE,42.28374568864996,-71.09153582778349,"(42.28374568864996, -71.09153582778349)"
232003436,3115,,INVESTIGATE PERSON,A7, ,0,2023-01-13 19:05:00+00,2023,1,Friday,19,,PARIS ST,42.3708180467024,-71.03929078135145,"(42.3708180467024, -71.03929078135145)"
232003443,3821,,M/V ACCIDENT - INVOLVING PEDESTRIAN - NO INJURY,D14, ,0,2023-01-13 19:06:00+00,2023,1,Friday,19,,"COMMONWEALTH AVE & SAINT THOMAS MORE RD
BRIGHTON  ",42.33991698546948,-71.16612595940708,"(42.33991698546948, -71.16612595940708)"
232003441,3410,,TOWED MOTOR VEHICLE,C11, ,0,2023-01-13 19:07:00+00,2023,1,Friday,19,,MOUNT EVERETT ST,42.31013569338285,-71.07029309795223,"(42.31013569338285, -71.07029309795223)"
232003463,3801,,M/V ACCIDENT - OTHER,A1, ,0,2023-01-13 19:26:00+00,2023,1,Friday,19,,"DORCHESTER AVE & SUMMER ST
BOSTON  MA 02210
UNITED",42.351439999790756,-71.05278998169604,"(42.351439999790756, -71.05278998169604)"
232003458,617,,LARCENY THEFT FROM BUILDING,D14, ,0,2023-01-13 19:30:00+00,2023,1,Friday,19,,BRIGHTON AVE,42.353397564411885,-71.13621920134797,"(42.353397564411885, -71.13621920134797)"
232003455,3108,,FIRE REPORT,D14,784,0,2023-01-13 19:30:00+00,2023,1,Friday,19,,COMMONWEALTH AVE,42.348227413057316,-71.14075262166958,"(42.348227413057316, -71.14075262166958)"
232003655,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,E13,574,0,2023-01-13 19:33:00+00,2023,1,Friday,19,,WASHINGTON ST,42.30971856767274,-71.10429431787648,"(42.30971856767274, -71.10429431787648)"
232003454,3114,,INVESTIGATE PROPERTY,B2, ,0,2023-01-13 19:40:00+00,2023,1,Friday,19,,SAINT JAMES ST,42.32703627345498,-71.0868783826097,"(42.32703627345498, -71.0868783826097)"
232003449,3008,,SUICIDE / SUICIDE ATTEMPT,A7, ,0,2023-01-13 19:45:00+00,2023,1,Friday,19,,TRENTON ST,42.37887837507755,-71.0364342286797,"(42.37887837507755, -71.0364342286797)"
232003457,1831,,SICK ASSIST,C6,220,0,2023-01-13 19:50:00+00,2023,1,Friday,19,,GATES ST,42.33357019593187,-71.04826455948107,"(42.33357019593187, -71.04826455948107)"
232003452,3301,,VERBAL DISPUTE,B2, ,0,2023-01-13 19:51:00+00,2023,1,Friday,19,,"WARREN ST & MARTIN LUTHER KING JR BLVD
ROXBURY  MA",42.31800600028932,-71.0819469500463,"(42.31800600028932, -71.0819469500463)"
232003451,3201,,PROPERTY - LOST/ MISSING,E18, ,0,2023-01-13 19:55:00+00,2023,1,Friday,19,,HYDE PARK AVE,42.26701085259021,-71.12096171295192,"(42.26701085259021, -71.12096171295192)"
232003464,801,,ASSAULT - SIMPLE,A1, ,0,2023-01-13 20:00:00+00,2023,1,Friday,20,,CAMBRIDGE ST,42.36113122629886,-71.06484333743568,"(42.36113122629886, -71.06484333743568)"
232003566,423,,ASSAULT - AGGRAVATED,E18,520,0,2023-01-13 20:00:00+00,2023,1,Friday,20,,HYDE PARK AVE,42.256215920402155,-71.12401947329023,"(42.256215920402155, -71.12401947329023)"
232003450,3115,,INVESTIGATE PERSON,E18,520,0,2023-01-13 20:11:00+00,2023,1,Friday,20,,HYDE PARK AVE,42.256215920402155,-71.12401947329023,"(42.256215920402155, -71.12401947329023)"
232003453,3119,,FIREARM/WEAPON - FOUND OR CONFISCATED,C11, ,0,2023-01-13 20:30:00+00,2023,1,Friday,20,,RONAN ST & BELLEVUE ST,42.31128296176351,-71.06755100322111,"(42.31128296176351, -71.06755100322111)"
232003456,3207,,PROPERTY - FOUND,D14,778,0,2023-01-13 20:40:00+00,2023,1,Friday,20,,WASHINGTON ST,42.34905600030506,-71.15049849975023,"(42.34905600030506, -71.15049849975023)"
232003460,2907,,VAL - OPERATING AFTER REV/SUSP.,B3, ,0,2023-01-13 20:45:00+00,2023,1,Friday,20,,"HARVARD ST & JOHNSTON RD
DORCHESTER  MA 02124
UNIT",42.28778595567202,-71.09363000202883,"(42.28778595567202, -71.09363000202883)"
232003465,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,D14,792,0,2023-01-13 20:47:00+00,2023,1,Friday,20,,COMMONWEALTH AVE,42.34666600482861,-71.14070971593542,"(42.34666600482861, -71.14070971593542)"
232003474,3803,,M/V ACCIDENT - PERSONAL INJURY,E5,691,0,2023-01-13 21:15:00+00,2023,1,Friday,21,,CENTRE ST,42.28709355259107,-71.14822128377165,"(42.28709355259107, -71.14822128377165)"
232003476,2905,,VAL - VIOLATION OF AUTO LAW,E13,569,0,2023-01-13 21:32:00+00,2023,1,Friday,21,,"WASHINGTON ST & ARBORWAY
BOSTON  MA 02130
UNITED S",42.3013500331968,-71.11246005139763,"(42.3013500331968, -71.11246005139763)"
232003469,801,,ASSAULT - SIMPLE,A1, ,0,2023-01-13 21:47:00+00,2023,1,Friday,21,,"SCHOOL ST & WASHINGTON ST
BOSTON  MA 02108
UNITED ",42.35740999716614,-71.05832995862431,"(42.35740999716614, -71.05832995862431)"
232003473,3115,,INVESTIGATE PERSON,E18, ,0,2023-01-13 21:48:00+00,2023,1,Friday,21,,HYDE PARK AVE,42.2546626252317,-71.12430954714516,"(42.2546626252317, -71.12430954714516)"
232003478,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,C11,355,0,2023-01-13 21:55:00+00,2023,1,Friday,21,,GIBSON ST,42.29755532959655,-71.05970910242573,"(42.29755532959655, -71.05970910242573)"
232002453,3115,,INVESTIGATE PERSON,C6,200,0,2023-01-10 00:00:00+00,2023,1,Tuesday,0,,WEST BROADWAY,,,
232002418,3410,,TOWED MOTOR VEHICLE,A1,70,0,2023-01-10 08:52:00+00,2023,1,Tuesday,8,,MOUNT VERNON ST,42.35816431195449,-71.06740395162844,"(42.35816431195449, -71.06740395162844)"
232002623,3001,,DEATH INVESTIGATION,D4, ,0,2023-01-10 23:06:00+00,2023,1,Tuesday,23,,TREMONT ST,42.33640891224333,-71.0856503922073,"(42.33640891224333, -71.0856503922073)"
232002883,1201,,EMBEZZLEMENT,D4, ,0,2023-01-11 17:00:00+00,2023,1,Wednesday,17,,RING RD,42.3481315830497,-71.08027001562783,"(42.3481315830497, -71.08027001562783)"
232002966,301,,ROBBERY,A1,117,0,2023-01-12 09:18:00+00,2023,1,Thursday,9,,HARRISON AVE,42.35115525446263,-71.0613058928095,"(42.35115525446263, -71.0613058928095)"
232004086,2905,,VAL - VIOLATION OF AUTO LAW,D14,814,0,2023-01-12 14:00:00+00,2023,1,Thursday,14,,HOOKER ST,42.35914923105566,-71.12635402364687,"(42.35914923105566, -71.12635402364687)"
232003145,724,,AUTO THEFT,C11,355,0,2023-01-12 17:00:00+00,2023,1,Thursday,17,,GIBSON ST,42.29755532959655,-71.05970910242573,"(42.29755532959655, -71.05970910242573)"
232003345,3301,,VERBAL DISPUTE,C6, ,0,2023-01-13 14:25:00+00,2023,1,Friday,14,,W FIFTH ST,42.334990364401285,-71.04854467212847,"(42.334990364401285, -71.04854467212847)"
232004046,3115,,INVESTIGATE PERSON,C11,355,0,2023-01-13 17:00:00+00,2023,1,Friday,17,,GIBSON ST,42.29755532959655,-71.05970910242573,"(42.29755532959655, -71.05970910242573)"
232003470,3111,,LICENSE PREMISE VIOLATION,D14, ,0,2023-01-13 22:09:00+00,2023,1,Friday,22,,BRIGHTON AVE,42.35283154863469,-71.13114272929741,"(42.35283154863469, -71.13114272929741)"
232003485,3802,,M/V ACCIDENT - PROPERTY DAMAGE,E18, ,0,2023-01-13 22:10:00+00,2023,1,Friday,22,,POPLAR ST,42.26988892541523,-71.1321350988667,"(42.26988892541523, -71.1321350988667)"
232003482,3801,,M/V ACCIDENT - OTHER,A1, ,0,2023-01-13 22:17:00+00,2023,1,Friday,22,,WHITTIER PL,42.36562539452666,-71.0672585272321,"(42.36562539452666, -71.0672585272321)"
232003491,3502,,MISSING PERSON - LOCATED,B2, ,0,2023-01-13 22:39:00+00,2023,1,Friday,22,,INTERVALE ST,42.31081601920741,-71.07814878737038,"(42.31081601920741, -71.07814878737038)"
232003618,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,E13, ,0,2023-01-13 22:50:00+00,2023,1,Friday,22,,"WILLIAMS ST & FOREST HILLS ST
JAMAICA PLAIN  MA 02",42.30328801247127,-71.1037480308428,"(42.30328801247127, -71.1037480308428)"
